The Manhattan Project,-1986
Them!,-1954
Viral,-2016
The Adventures of Pluto Nash,-2002
S1m0ne,-2002
The Signal,-2007
The Stepford Wives,-1975
Monkey Shines,-1988
Earthrise,-2014
Summer Wars,-2009
Predator,-2016
Fantastic Planet,-1973
Storage 24,-2012
The Lost Future,-2010
The Philadelphia Experiment,-1984
"Sexykiller, morirás por ella",-2008
Highlander II: The Quickening,-1991
Stranded,-2013
Conquest of the Planet of the Apes,-1972
Patrick,-2013
Starship Troopers: Invasion,-2012
Maximum Ride,-2016
Beneath the Planet of the Apes,-1970
The Fly II,-1989
The Day After,-1983
Cowboy Bebop: The Movie,-2001
Highlander: Endgame,-2000
The Reconstruction of William Zero,-2014
The Bride,-1985
X-Force,-2016
Blue Thunder,-1983
Theodore Rex,-1995
Angry Video Game Nerd: The Movie,-2014
Mutant Chronicles,-2008
Jumper 2,-2016
Godzilla vs. Kong,-2020
Batman and Robin,-1949
The Final Cut,-2004
Outpost,-2007
Reaper,-2014
SEAL Team 666,-2016
Far Cry,-2008
Sharktopus,-2010
End of the World,-2013
Empires of the Deep,-2016
No Escape,-1994
The Veil,-2015
Medusa,-2015
Can of Worms,-1999
Roger Corman's Frankenstein Unbound,-1990
Eva,-2011
Mega Shark vs. Kolossus,-2015
Doctor Who,-1996
Piranhaconda,-2012
Charly,-1968
Slaughterhouse-Five,-1972
Journey to the Center of the Earth,-1959
Zombie Apocalypse,-2011
Nutty Professor II: The Klumps,-2000
Resident Evil: Degeneration,-2008
The Last Mimzy,-2007
King Kong vs. Godzilla,-1962
Lost Time,-2014
Debug,-2014
Battlestar Galactica: Razor,-2007
The Hidden,-1987
Les visiteurs,-1993
Knight Rider,-2018
Embers,-2015
Shelter,-2015
Dr. Jekyll and Mr. Hyde,-1920
Atlas Shrugged II: The Strike,-2012
Ejecta,-2014
Lake Placid 3,-2010
Attack of the Killer Tomatoes!,-1978
Untitled Star Wars Anthology Film,-2016
Alphaville,-1965
Age of Ice,-2014
Fallen,-2006
Resident Evil: Damnation,-2012
The Phoenix Project,-2015
Universal Soldier: Regeneration,-2009
Impostor,-2001
Joe's Apartment,-1996
The Crazies,-1973
Hell,-2011
Disaster Wars: Earthquake vs. Tsunami,-2013
The Ice Pirates,-1984
Brainstorm,-1983
Batman,-1943
Minutemen,-2008
Toxin,-2015
Boy 7,-2015
Altitude,-2010
Jurassic City,-2014
Freejack,-1992
Deadly Friend,-1986
Robinson Crusoe on Mars,-1964
Doghouse,-2009
On the Beach,-1959
Lawnmower Man 2: Beyond Cyberspace,-1996
The Last Days,-2013
This Island Earth,-1955
Disaster L.A.,-2014
Dracula 3000,-2004
Mulberry St,-2006
Shivers,-1975
Carrie,-2002
Mega Shark vs. Mecha Shark,-2014
2047: Sights of Death,-2014
Dinosaur Island,-2014
Sleeper,-1973
Saturn 3,-1980
Cherry 2000,-1987
Rabid,-1977
Quarantine 2: Terminal,-2011
Rubinrot,-2013
Alien Nation,-1988
Cheech and Chong's Next Movie,-1980
The Human Race,-2013
Just Visiting,-2001
Battle for Skyark,-2015
The Astronaut Farmer,-2006
It Came from Beneath the Sea,-1955
Split Second,-1992
Short Circuit 2,-1988
The Alligator People,-1959
TerrorVision,-1986
Closer to God,-2014
Zapped!,-1982
Spiders,-2013
Starship: Apocalypse,-2014
A Wrinkle in Time,-2003
Clockstoppers,-2002
The Future,-2011
Neon Genesis Evangelion: The End of Evangelion,-1997
Southbound,-2015
"Tetsuo, the Iron Man",-1989
Children of the Damned,-1964
Ice Soldiers,-2013
The Garbage Pail Kids Movie,-1987
Recess: School's Out,-2001
Amazon Women on the Moon,-1987
The Island of Dr. Moreau,-1977
Miracle Mile,-1988
Airplane vs. Volcano,-2014
Zodiac: Signs of the Apocalypse,-2014
Invaders from Mars,-1986
The Omega Code,-1999
Akira,-2016
House of Frankenstein,-1944
Martian Land,-2015
Phantasm IV: Oblivion,-1998
It's All About Love,-2003
The Rejects,-2015
Modern Problems,-1981
Tell Tale,-2009
The Lost World,-1960
Nemesis,-1992
Untitled I Am Legend Reboot,-2016
Jurassic Prey,-2015
Flight of the Living Dead,-2007
Return of the Killer Tomatoes!,-1988
Contamination,-1980
Man-Thing,-2005
The Specials,-2000
Raiders of the Lost Shark,-2014
Ghost in the Shell Arise: Border 3 - Ghost Tears,-2014
The Powerpuff Girls Movie,-2002
Alien Raiders,-2008
Red Rising,-2016
Return from Witch Mountain,-1978
Luna Park,-2016
"Spider Baby or, The Maddest Story Ever Told",-1967
Skinwalker Ranch,-2013
Beyond,-2014
Untitled Marvel Project,-2020
Mosquito,-1995
Ninja Apocalypse,-2014
Half-Life,-2016
Bermuda Tentacles,-2014
Zombie Shark,-2015
Return of the Living Dead: Rave to the Grave,-2005
Black Forest,-2012
The Chronicles of Riddick: Into Pitch Black,-2000
Teen Titans,-2016
Dragon Ball Z: Wrath of the Dragon,-1995
The End,-2012
Nowhere Boys: The Book of Shadows,-2016
Moon 44,-1990
Daylight's End,-2015
The Quiet Hour,-2014
The Cannibal in the Jungle,-2015
Godzilla 2000,-1999
Evidence,-2012
Prophecy,-1979
Space Truckers,-1996
Krrish,-2006
Mr. X,-2015
Stag Night of the Dead,-2010
Damnation Alley,-1977
Return to Nuke 'Em High Volume 1,-2013
Ghost Machine,-2009
Baby: Secret of the Lost Legend,-1985
Infestation,-2009
Magic Kingdom,-2016
The Brother from Another Planet,-1984
Transformers 6,-2016
The Brain That Wouldn't Die,-1962
13 Eerie,-2013
The Silencers,-1966
Cocoon: The Return,-1988
Portal,-2016
Without Warning,-1980
Shadows on the Wall,-2015
Saturday the 14th,-1981
WEAPONiZED,-2016
009-1: The End of the Beginning,-2013
Firestarter 2: Rekindled,-2002
Black Moon Rising,-1986
The Lathe of Heaven,-1980
Dead Sea,-2014
Our Man Flint,-1966
"Ultramarines: A Warhammer 40,000 Movie",-2010
Judas Kiss,-2011
Perfect Creature,-2006
Man's Best Friend,-1993
Here Come the Munsters,-1995
Emmanuelle 3: A Lesson in Love,-1994
Manborg,-2011
2001: A Space Travesty,-2000
Mass Effect,-2016
District 10,-2016
LFO,-2013
Cyborg Nemesis,-2016
Creature,-1985
Voyage to the Bottom of the Sea,-1961
Shatterbrain,-1991
The Return of the Killer Klowns from Outer Space in 3D,-2016
Patrick,-1978
Untitled Terminator 3,-2018
Pokémon 3: The Movie,-2000
Cowboys vs Dinosaurs,-2015
Alien Hunter,-2003
Dinoshark,-2010
Left Behind: World at War,-2005
Decoys,-2004
The Incident,-2014
A Fish Tale,-2000
Black Box,-2012
Death Machine,-1994
Fullmetal Alchemist: The Sacred Star of Milos,-2011
Escape 2000,-1982
Robot Chicken: DC Comics Special,-2012
Lucy 2,-2016
Spiders,-2000
Star Leaf,-2015
Zenon: Z3,-2004
Skate God,-2016
Mega Python vs. Gatoroid,-2011
Riverworld,-2010
Galaxina,-1980
Meltdown: Days of Destruction,-2006
Soldiers of the Sun,-2016
Avalanche Sharks,-2013
House of the Dead 2,-2005
Robot Chicken: Star Wars Episode III,-2010
Quantum Apocalypse,-2010
Attack of the 50 Foot Woman,-1958
Jessica Frost,-2016
Blood Beach,-1980
Hunter Prey,-2010
Army of Frankensteins,-2013
"Munster, Go Home!",-1966
Another Time,-2015
Phantasm III: Lord of the Dead,-1994
Garrison 7: The Fallen,-2017
Forbidden World,-1982
Robotech,-2009
Dead Heat,-1988
Afro Samurai: Resurrection,-2009
Patch Town,-2014
Ghost in the Machine,-1993
Citizen Toxie: The Toxic Avenger IV,-2000
Night of the Lepus,-1972
51,-2011
Solo,-1996
The Death of the Incredible Hulk,-1990
Silver Surfer,-2016
Santa Claus Conquers the Martians,-1964
Frankenstein Must Be Destroyed,-1969
Project Lazarus,-2016
Space Mutiny,-1988
Fahrenheit 451,-2016
Digimon: The Movie,-2000
Breeders,-1997
Phineas and Ferb the Movie: Across the 2nd Dimension,-2011
Pizza Man,-2011
On the Beach,-2000
Sinbad and the Minotaur,-2011
Matched,-2014
Snow Beast,-2011
Super Fuzz,-1980
Isolation,-2005
Reign of the Gargoyles,-2007
War of the Colossal Beast,-1958
Critters 4,-1992
The Medusa Touch,-1978
Aimy in a Cage,-2015
Terminal Invasion,-2002
The Quiet Earth,-1985
Sergeant X,-2016
Steel Dawn,-1987
Rise,-2015
The Mind's Eye,-2015
The Vampire,-1957
Airwolf,-1984
KISS Meets the Phantom of the Park,-1978
Alien Strain,-2014
Laserblast,-1978
Redline,-2009
Evangelion: 2.0 You Can (Not) Advance,-2009
Transformers Prime Beast Hunters: Predacons Rising,-2013
Kingdom of the Spiders,-1977
Frankenfish,-2004
Prototype,-2009
In Like Flint,-1967
Liquid Sky,-1982
Lost in the Pacific,-2015
The Blood of Heroes,-1989
Return of the Living Dead: Necropolis,-2005
Universal Soldier II: Brothers in Arms,-1988
Infected,-2008
The Deadly Spawn,-1983
Rats - Notte di terrore,-1984
Meteor,-1979
Smilla's Sense of Snow,-1997
Red Faction: Origins,-2011
Outpost: Black Sun,-2012
Behemoth,-2011
"20,000 Leagues Under the Sea",-1997
Altergeist,-2014
The Ghost of Frankenstein,-1942
The Return of Swamp Thing,-1989
Gandahar,-1988
Vipers,-2008
Bad Girl Island,-2007
Journey to the Far Side of the Sun,-1969
Guyver: Dark Hero,-1994
Mr India,-1987
A Thousand Kisses Deep,-2011
The Devil's Tomb,-2009
Invasion of the Bee Girls,-1973
Jetsons: The Movie,-1990
Femalien,-1996
Nick Fury: Agent of Shield,-1998
The Philadelphia Experiment,-2012
Camel Spiders,-2011
Mothra,-1961
Scorcher,-2002
Stonados,-2013
Godzilla: Final Wars,-2004
Poison,-1991
Last Night,-1998
Silent Rage,-1982
Trucks,-1997
Prayer of the Rollerboys,-1990
Dead Season,-2012
The Trial of the Incredible Hulk,-1989
Black Mask,-1996
Virtual Sexuality,-1999
The Revenge of Frankenstein,-1958
The Man in the White Suit,-1951
The Day the Earth Caught Fire,-1961
Grand Tour: Disaster in Time,-1992
Naked Souls,-1996
Rakuen Tsuiho: Expelled from Paradise,-2014
Vampire Hunter D: Bloodlust,-2000
Beastmaster III: The Eye of Braxus,-1996
Bigfoot,-2012
Black Road,-2015
Hardwired,-2009
Mega Piranha,-2010
Candy Stripers,-2006
The Six Million Dollar Man,-1973
Earth vs. the Flying Saucers,-1956
All Superheroes Must Die,-2011
Dragon Ball Z: The Return of Cooler,-1992
Arachnid,-2001
Special,-2006
Dreamworks Spooky Stories,-2012
Reversion,-2015
Iceman,-1984
